WorkerId,Input.location,Input.location_description,Input.location_type,Input.wrong_location,Input.location_link,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4CorrectLink,Answer.Q5ControlAnswer,Answer.Q6Quality,Answer.Q7ImprovedDescription
A30US88GBGBG0V,"Koreana, Philadelphia, Pennsylvania",The food is great but only known around this area.,food place,France,"https://www.google.com/search?q=koreana&oq=koreana&aqs=chrome..69i57j46i175i199j0l2j46i199i291i433j0j0i10j0j46i175i199j0.798j0j1&sourceid=chrome&ie=UTF-8&tbs=lf:1,lf_ui:9&tbm=lcl&rflfq=1&num=10&rldimm=9926890581988745158&lqi=Cgdrb3JlYW5hSMyLtNTlgICACFocCgdrb3JlYW5hEAAYACIHa29yZWFuYSoECAIQAJIBEWtvcmVhbl9yZXN0YXVyYW50qgEPEAEqCyIHa29yZWFuYSgA&phdesc=vnbPKBacvhg&ved=2ahUKEwjy3Kbqv6LwAhVIiuAKHZtYBBwQvS4wAHoECAgQNA&rlst=f#rlfi=hd:;si:9926890581988745158,l,Cgdrb3JlYW5hSMyLtNTlgICACFocCgdrb3JlYW5hEAAYACIHa29yZWFuYSoECAIQAJIBEWtvcmVhbl9yZXN0YXVyYW50qgEPEAEqCyIHa29yZWFuYSgA,y,vnbPKBacvhg;mv:[[39.9557473,-75.16993699999999],[39.952147,-75.2002064]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!1m4!1u22!2m2!21m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:9",Yes_Label,food,Yes_Link,YES,No_NegControl,Average_Quality,"Korean self-serve restaurant with a menu that includes bibimbop, kimchi, bulgogi, bubble tea & more."
A3UCX22V9P1T5S,"Octopus Falafel Truck, Philadelphia, Pennsylvania",Man is unique. Food is unique. Only open for a few hours a couple days of the week. Give 10 dollars and he does whatever he wants.,other,Italy,https://www.google.com/maps/dir//octopus+falafel+truck/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c6c63720721249:0x879dab88fd55b5cd?sa=X&ved=2ahUKEwjXl8vc-6TwAhUwmuAKHZOWDLQQ9RcwFnoECDsQAw,No_Label,food,Yes_Link,n/a,No_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Octopus Falafel Truck, Philadelphia, Pennsylvania",Man is unique. Food is unique. Only open for a few hours a couple days of the week. Give 10 dollars and he does whatever he wants.,other,Italy,https://www.google.com/maps/dir//octopus+falafel+truck/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c6c63720721249:0x879dab88fd55b5cd?sa=X&ved=2ahUKEwjXl8vc-6TwAhUwmuAKHZOWDLQQ9RcwFnoECDsQAw,Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1NSS58MHS3QXY,"Octopus Falafel Truck, Philadelphia, Pennsylvania",Man is unique. Food is unique. Only open for a few hours a couple days of the week. Give 10 dollars and he does whatever he wants.,other,Italy,https://www.google.com/maps/dir//octopus+falafel+truck/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c6c63720721249:0x879dab88fd55b5cd?sa=X&ved=2ahUKEwjXl8vc-6TwAhUwmuAKHZOWDLQQ9RcwFnoECDsQAw,Yes_Label,store,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A1HE639PDTJKS7,"Octopus Falafel Truck, Philadelphia, Pennsylvania",Man is unique. Food is unique. Only open for a few hours a couple days of the week. Give 10 dollars and he does whatever he wants.,other,Italy,https://www.google.com/maps/dir//octopus+falafel+truck/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c6c63720721249:0x879dab88fd55b5cd?sa=X&ved=2ahUKEwjXl8vc-6TwAhUwmuAKHZOWDLQQ9RcwFnoECDsQAw,Yes_Label,food,No_Link,"https://www.google.com/maps/place/Octopus+Falafel+Truck/@39.9530553,-75.1754206,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6c63720721249:0x879dab88fd55b5cd!8m2!3d39.9530512!4d-75.1732319",No_NegControl,Bad_Quality,"The man in the food truck is unique, the food is unique as well.  This truck is only open for a few hours during a couple days of the week.  If you give them 10 dollars he will do whatever he wants and gives you the unique experience."
A3J5K2E5RS1P2P,"Little Sicily Pizza, Philadelphia, Pennsylvania","It is a very good pizza place, and they have BANGER sandwiches and pizza. You will definitely not regret it!!!!!",food place,Spain,"https://www.google.com/maps/place/Little+Sicily+Pizza+2/@39.9265145,-75.1478795,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6c8a57ab28697:0x53bbf2cccb3d7757!8m2!3d39.9265928!4d-75.1456809?hl=en&authuser=0",No_Label,natural,No_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2J8OQSFHIXGBX,"Little Sicily Pizza, Philadelphia, Pennsylvania","It is a very good pizza place, and they have BANGER sandwiches and pizza. You will definitely not regret it!!!!!",food place,Spain,"https://www.google.com/maps/place/Little+Sicily+Pizza+2/@39.9265145,-75.1478795,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6c8a57ab28697:0x53bbf2cccb3d7757!8m2!3d39.9265928!4d-75.1456809?hl=en&authuser=0",Yes_Label,food,Yes_Link,n/a,No_NegControl,Bad_Quality,It is a very good pizza place. They have amazing sandwiches and pizza. You will definitely not regret it!
A30US88GBGBG0V,"Little Sicily Pizza, Philadelphia, Pennsylvania","It is a very good pizza place, and they have BANGER sandwiches and pizza. You will definitely not regret it!!!!!",food place,Spain,"https://www.google.com/maps/place/Little+Sicily+Pizza+2/@39.9265145,-75.1478795,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6c8a57ab28697:0x53bbf2cccb3d7757!8m2!3d39.9265928!4d-75.1456809?hl=en&authuser=0",Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A2XDRSUAWYEW8S,"Little Sicily Pizza, Philadelphia, Pennsylvania","It is a very good pizza place, and they have BANGER sandwiches and pizza. You will definitely not regret it!!!!!",food place,Spain,"https://www.google.com/maps/place/Little+Sicily+Pizza+2/@39.9265145,-75.1478795,17z/data=!3m1!4b1!4m5!3m4!1s0x89c6c8a57ab28697:0x53bbf2cccb3d7757!8m2!3d39.9265928!4d-75.1456809?hl=en&authuser=0",Yes_Label,food,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A6M9Q8ZUTWIRY,"The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!",nature,India,"https://www.google.com/maps/place/Morris+Arboretum+of+the+University+of+Pennsylvania/@40.0897299,-75.2229071,15z/data=!4m5!3m4!1s0x0:0x49e24bd00df62d42!8m2!3d40.0897299!4d-75.2229071",Yes_Label,natural,Yes_Link,N/A,No_NegControl,Bad_Quality,"The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring."
A1JPCC3YC36VE7,"The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!",nature,India,"https://www.google.com/maps/place/Morris+Arboretum+of+the+University+of+Pennsylvania/@40.0897299,-75.2229071,15z/data=!4m5!3m4!1s0x0:0x49e24bd00df62d42!8m2!3d40.0897299!4d-75.2229071",Yes_Label,natural,Yes_Link,YES,No_NegControl,Good_Quality,The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.
A3OVSEUHIW0VVO,"The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!",nature,India,"https://www.google.com/maps/place/Morris+Arboretum+of+the+University+of+Pennsylvania/@40.0897299,-75.2229071,15z/data=!4m5!3m4!1s0x0:0x49e24bd00df62d42!8m2!3d40.0897299!4d-75.2229071",No_Label,natural,Yes_Link,"https://www.google.com/maps/place/Morris+Arboretum+of+the+University+of+Pennsylvania/@40.0897299,-75.2229071,15z/data=!4m5!3m4!1s0x0:0x49e24bd00df62d42!8m2!3d40.0897299!4d-75.2229071",No_NegControl,Bad_Quality,In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.
A1HE639PDTJKS7,"Reading Terminal, Philadelphia, Pennsylvania","The best hoagie, cured meat and soft pretzel scores",food place,Egypt,"https://www.google.com/maps/place/Reading+Terminal+Market/@39.9533113,-75.15943,15z/data=!4m2!3m1!1s0x0:0xcd8fd007dc1d6b01?sa=X&ved=2ahUKEwjak7244qTwAhU8GFkFHSy1DeQQ_BIwKHoECHgQBQ",No_Label,other,Yes_Link,the link is correct,No_NegControl,Bad_Quality,"This place has the best hoagie, cured meat and soft pretzels!"
A29Y3IL76KSHDB,"Reading Terminal, Philadelphia, Pennsylvania","The best hoagie, cured meat and soft pretzel scores",food place,Egypt,"https://www.google.com/maps/place/Reading+Terminal+Market/@39.9533113,-75.15943,15z/data=!4m2!3m1!1s0x0:0xcd8fd007dc1d6b01?sa=X&ved=2ahUKEwjak7244qTwAhU8GFkFHSy1DeQQ_BIwKHoECHgQBQ",Yes_Label,food,Yes_Link,n/a,No_NegControl,Average_Quality,n/a
A35E8LAQ1R6I9X,"Reading Terminal, Philadelphia, Pennsylvania","The best hoagie, cured meat and soft pretzel scores",food place,Egypt,"https://www.google.com/maps/place/Reading+Terminal+Market/@39.9533113,-75.15943,15z/data=!4m2!3m1!1s0x0:0xcd8fd007dc1d6b01?sa=X&ved=2ahUKEwjak7244qTwAhU8GFkFHSy1DeQQ_BIwKHoECHgQBQ",Yes_Label,food,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A3J5K2E5RS1P2P,"Reading Terminal, Philadelphia, Pennsylvania","The best hoagie, cured meat and soft pretzel scores",food place,Egypt,"https://www.google.com/maps/place/Reading+Terminal+Market/@39.9533113,-75.15943,15z/data=!4m2!3m1!1s0x0:0xcd8fd007dc1d6b01?sa=X&ved=2ahUKEwjak7244qTwAhU8GFkFHSy1DeQQ_BIwKHoECHgQBQ",No_Label,store,No_Link,N/A,Maybe_NegControl,Average_Quality,N/A
A1VFPPJT8R84LO,"KnockerBox cafe, Philadelphia, Pennsylvania","really good quality coffee, never busy and always a place to sit",food place,Indonesia,"https://www.google.com/maps/place/Knockbox+Cafe/@39.9518331,-75.2122085,18.62z/data=!4m13!1m7!3m6!1s0x89c6b7d8d4b54beb:0x89f514d88c3e58c1!2sPhiladelphia,+PA,+USA!3b1!8m2!3d39.9525839!4d-75.1652215!3m4!1s0x89c6c6f1e6989bed:0xbe655dd95073df36!8m2!3d39.9514453!4d-75.2123012",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"KnockerBox cafe, Philadelphia, Pennsylvania","really good quality coffee, never busy and always a place to sit",food place,Indonesia,"https://www.google.com/maps/place/Knockbox+Cafe/@39.9518331,-75.2122085,18.62z/data=!4m13!1m7!3m6!1s0x89c6b7d8d4b54beb:0x89f514d88c3e58c1!2sPhiladelphia,+PA,+USA!3b1!8m2!3d39.9525839!4d-75.1652215!3m4!1s0x89c6c6f1e6989bed:0xbe655dd95073df36!8m2!3d39.9514453!4d-75.2123012",No_Label,museum,No_Link,N/A,Yes_NegControl,Bad_Quality,N/A
AG84LFU7TMBF1,"KnockerBox cafe, Philadelphia, Pennsylvania","really good quality coffee, never busy and always a place to sit",food place,Indonesia,"https://www.google.com/maps/place/Knockbox+Cafe/@39.9518331,-75.2122085,18.62z/data=!4m13!1m7!3m6!1s0x89c6b7d8d4b54beb:0x89f514d88c3e58c1!2sPhiladelphia,+PA,+USA!3b1!8m2!3d39.9525839!4d-75.1652215!3m4!1s0x89c6c6f1e6989bed:0xbe655dd95073df36!8m2!3d39.9514453!4d-75.2123012",Yes_Label,food,Yes_Link,The link above is correct.,No_NegControl,Average_Quality,They have really good quality coffee. They are never busy. There is always a place to sit.
A35E8LAQ1R6I9X,"KnockerBox cafe, Philadelphia, Pennsylvania","really good quality coffee, never busy and always a place to sit",food place,Indonesia,"https://www.google.com/maps/place/Knockbox+Cafe/@39.9518331,-75.2122085,18.62z/data=!4m13!1m7!3m6!1s0x89c6b7d8d4b54beb:0x89f514d88c3e58c1!2sPhiladelphia,+PA,+USA!3b1!8m2!3d39.9525839!4d-75.1652215!3m4!1s0x89c6c6f1e6989bed:0xbe655dd95073df36!8m2!3d39.9514453!4d-75.2123012",Yes_Label,food,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A1NSS58MHS3QXY,"KnockerBox cafe, Philadelphia, Pennsylvania","really good quality coffee, never busy and always a place to sit",food place,Indonesia,"https://www.google.com/maps/place/Knockbox+Cafe/@39.9518331,-75.2122085,18.62z/data=!4m13!1m7!3m6!1s0x89c6b7d8d4b54beb:0x89f514d88c3e58c1!2sPhiladelphia,+PA,+USA!3b1!8m2!3d39.9525839!4d-75.1652215!3m4!1s0x89c6c6f1e6989bed:0xbe655dd95073df36!8m2!3d39.9514453!4d-75.2123012",Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Cherry Street Tavern, Philadelphia, Pennsylvania",This is lovely old tavern with wooden walls that serves really awesome hand carved roast beef sandwiches. It's tucked away in a place where most tourists don't go.,food place,Bhutan,"https://www.google.com/maps/place/Cherry+St.+Tavern/@39.9570261,-75.1780417,17z/",Yes_Label,food,No_Link,https://www.google.com/maps/dir//cherry+street+tavern+philadelphia+pa/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x89c6c635c76bc25b:0x1338d397df72a3?sa=X&ved=2ahUKEwiJup3c37rwAhXBqp4KHTDEAecQ9RcwD3oECCUQBQ,No_NegControl,Good_Quality,N/A
A2UKF0QJ70KACC,"Cherry Street Tavern, Philadelphia, Pennsylvania",This is lovely old tavern with wooden walls that serves really awesome hand carved roast beef sandwiches. It's tucked away in a place where most tourists don't go.,food place,Bhutan,"https://www.google.com/maps/place/Cherry+St.+Tavern/@39.9570261,-75.1780417,17z/",Yes_Label,food,No_Link,"https://www.google.com/maps/place/Cherry+St.+Tavern/@39.9570261,-75.1780417,17z/data=!4m8!1m2!3m1!2sCherry+St.+Tavern!3m4!1s0x89c6c635c76bc25b:0x1338d397df72a3!8m2!3d39.957022!4d-75.175853",No_NegControl,Good_Quality,N/A
A2PGH80T590KW5,"Cherry Street Tavern, Philadelphia, Pennsylvania",This is lovely old tavern with wooden walls that serves really awesome hand carved roast beef sandwiches. It's tucked away in a place where most tourists don't go.,food place,Bhutan,"https://www.google.com/maps/place/Cherry+St.+Tavern/@39.9570261,-75.1780417,17z/",Yes_Label,food,Yes_Link,N/a,No_NegControl,Average_Quality,N/a
A1NSS58MHS3QXY,"Cherry Street Tavern, Philadelphia, Pennsylvania",This is lovely old tavern with wooden walls that serves really awesome hand carved roast beef sandwiches. It's tucked away in a place where most tourists don't go.,food place,Bhutan,"https://www.google.com/maps/place/Cherry+St.+Tavern/@39.9570261,-75.1780417,17z/",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Menakshi Temple, Pearland, Texas",So they can learn about hinduism and see how it is.,other,Australia,"https://www.google.com/maps/place/Sri+Meenakshi+Devasthanam/@29.5227511,-95.2998147,17z/data=!3m1!4b1!4m5!3m4!1s0x86409192d9172f81:0x6c7c6b470f074b4f!8m2!3d29.5227516!4d-95.2975911",No_Label,cultural,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A2PGH80T590KW5,"Menakshi Temple, Pearland, Texas",So they can learn about hinduism and see how it is.,other,Australia,"https://www.google.com/maps/place/Sri+Meenakshi+Devasthanam/@29.5227511,-95.2998147,17z/data=!3m1!4b1!4m5!3m4!1s0x86409192d9172f81:0x6c7c6b470f074b4f!8m2!3d29.5227516!4d-95.2975911",No_Label,other,Yes_Link,n/a,No_NegControl,Bad_Quality,n/a
A30X66H0RILXAH,"Menakshi Temple, Pearland, Texas",So they can learn about hinduism and see how it is.,other,Australia,"https://www.google.com/maps/place/Sri+Meenakshi+Devasthanam/@29.5227511,-95.2998147,17z/data=!3m1!4b1!4m5!3m4!1s0x86409192d9172f81:0x6c7c6b470f074b4f!8m2!3d29.5227516!4d-95.2975911",No_Label,cultural,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A3J5K2E5RS1P2P,"Menakshi Temple, Pearland, Texas",So they can learn about hinduism and see how it is.,other,Australia,"https://www.google.com/maps/place/Sri+Meenakshi+Devasthanam/@29.5227511,-95.2998147,17z/data=!3m1!4b1!4m5!3m4!1s0x86409192d9172f81:0x6c7c6b470f074b4f!8m2!3d29.5227516!4d-95.2975911",Yes_Label,natural,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A1HE639PDTJKS7,"Carver Museum, Austin, Texas",It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.,other,United Kingdom,http://www.austintexas.gov/department/george-washington-carver-museum-cultural-and-genealogy-center,Yes_Label,waterfront,No_Link,"https://www.google.com/maps/place/George+Washington+Carver+Museum/@30.2700396,-97.7261965,17z/data=!3m1!4b1!4m5!3m4!1s0x8644b4e8af347b4b:0x706ae40b8038434c!8m2!3d30.2700231!4d-97.7240869",No_NegControl,Average_Quality,It is a good quality description.
A3R1L6ID6NE0LU,"Carver Museum, Austin, Texas",It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.,other,United Kingdom,http://www.austintexas.gov/department/george-washington-carver-museum-cultural-and-genealogy-center,No_Label,museum,Yes_Link,N/A,No_NegControl,Average_Quality,It's very big on African American culture.
A35E8LAQ1R6I9X,"Carver Museum, Austin, Texas",It's very big on African American heritage or as you can culture. We learn alot from the carver library people have shows and watch movies there also about our culture.,other,United Kingdom,http://www.austintexas.gov/department/george-washington-carver-museum-cultural-and-genealogy-center,Yes_Label,museum,No_Link,"https://www.google.com/maps/place/George+Washington+Carver+Museum/@30.270035,-97.7261965,17z/data=!3m1!4b1!4m5!3m4!1s0x8644b4e8af347b4b:0x706ae40b8038434c!8m2!3d30.2700231!4d-97.7240869",No_NegControl,Bad_Quality,It's very big on African American heritage and culture. We've learned a lot from the Carver library people. They have shows and you can watch movies there about African American culture.
A3THOROMX82VJ1,"Park, Texas, Texas","ITS A GOOD PLACE TO ENJOY ,VERY ATTRACTIVE AND CONDUCIVE ENVIRONMENT TO BE.",museum,Japan,https://www.google.com/maps/places,No_Label,other,No_Link,N/A,No_NegControl,Bad_Quality,N/A
A1NSS58MHS3QXY,"Park, Texas, Texas","ITS A GOOD PLACE TO ENJOY ,VERY ATTRACTIVE AND CONDUCIVE ENVIRONMENT TO BE.",museum,Japan,https://www.google.com/maps/places,Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A1FN47KACHQ5W,"Park, Texas, Texas","ITS A GOOD PLACE TO ENJOY ,VERY ATTRACTIVE AND CONDUCIVE ENVIRONMENT TO BE.",museum,Japan,https://www.google.com/maps/places,Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Park, Texas, Texas","ITS A GOOD PLACE TO ENJOY ,VERY ATTRACTIVE AND CONDUCIVE ENVIRONMENT TO BE.",museum,Japan,https://www.google.com/maps/places,No_Label,natural,Yes_Link,"https://www.google.com/maps/place/Park,+TX+78940/data=!4m2!3m1!1s0x86438ad4a7618455:0xa3f1e35f198f168a?sa=X&ved=2ahUKEwiLpLyD5LrwAhXpMlkFHTPSBtcQ8gEwG3oECCsQAQ",No_NegControl,Good_Quality,Good quality
A30US88GBGBG0V,"Bayou Burp Button, Houston, Texas",It's a very niche little spot that can cause a 'burp' like effect to happen. Can also surprise kayakers sometimes.,nature,Mexico,"https://www.google.com/maps/place/515+Preston+St,+Houston,+TX+77002/@29.7641651,-95.3659645,19z/data=!4m5!3m4!1s0x8640bf30e2b535f3:0x517898226fd9e10c!8m2!3d29.7643432!4d-95.3657164",Yes_Label,natural,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1JPCC3YC36VE7,"Bayou Burp Button, Houston, Texas",It's a very niche little spot that can cause a 'burp' like effect to happen. Can also surprise kayakers sometimes.,nature,Mexico,"https://www.google.com/maps/place/515+Preston+St,+Houston,+TX+77002/@29.7641651,-95.3659645,19z/data=!4m5!3m4!1s0x8640bf30e2b535f3:0x517898226fd9e10c!8m2!3d29.7643432!4d-95.3657164",No_Label,other,No_Link,"https://www.google.com/maps/place/515+Preston+St,+Houston,+TX+77002/@29.7641651,-95.3659645,19z/data=!4m5!3m4!1s0x8640bf30e2b535f3:0x517898226fd9e10c!8m2!3d29.7643432!4d-95.3657164",No_NegControl,Good_Quality,It's a very niche little spot that can cause a 'burp' like effect to happen. Can also surprise kayakers sometimes.
A1NSS58MHS3QXY,"Bayou Burp Button, Houston, Texas",It's a very niche little spot that can cause a 'burp' like effect to happen. Can also surprise kayakers sometimes.,nature,Mexico,"https://www.google.com/maps/place/515+Preston+St,+Houston,+TX+77002/@29.7641651,-95.3659645,19z/data=!4m5!3m4!1s0x8640bf30e2b535f3:0x517898226fd9e10c!8m2!3d29.7643432!4d-95.3657164",Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1HE639PDTJKS7,"Bayou Burp Button, Houston, Texas",It's a very niche little spot that can cause a 'burp' like effect to happen. Can also surprise kayakers sometimes.,nature,Mexico,"https://www.google.com/maps/place/515+Preston+St,+Houston,+TX+77002/@29.7641651,-95.3659645,19z/data=!4m5!3m4!1s0x8640bf30e2b535f3:0x517898226fd9e10c!8m2!3d29.7643432!4d-95.3657164",No_Label,waterfront,No_Link,"https://www.google.com/maps/place/Big+Bubble/@29.7640997,-95.3679998,17z/data=!3m1!4b1!4m5!3m4!1s0x8640bf30e2d10a63:0x89ef479fb6c6b52e!8m2!3d29.7640951!4d-95.3658111",No_NegControl,Average_Quality,The description is of good quality.
A21F3JVYYDOQ7W,"San Antonio River Walk, Texas, Texas",It is an amazing environment with favorable temperatures.,museum,Brazil,"https://www.google.com/maps/dir/-0.5378771,37.456192/San+Antonio+River+Walk/@0.9177318,-116.9503282,3z/",Yes_Label,waterfront,Yes_Link,NA,Yes_NegControl,Bad_Quality,"San Antonio River Walk, Texas, Texas"
A30US88GBGBG0V,"San Antonio River Walk, Texas, Texas",It is an amazing environment with favorable temperatures.,museum,Brazil,"https://www.google.com/maps/dir/-0.5378771,37.456192/San+Antonio+River+Walk/@0.9177318,-116.9503282,3z/",No_Label,waterfront,Yes_Link,N/A,No_NegControl,Bad_Quality,N/A
A3UCX22V9P1T5S,"San Antonio River Walk, Texas, Texas",It is an amazing environment with favorable temperatures.,museum,Brazil,"https://www.google.com/maps/dir/-0.5378771,37.456192/San+Antonio+River+Walk/@0.9177318,-116.9503282,3z/",No_Label,waterfront,Yes_Link,n/a,No_NegControl,Bad_Quality,N/A
A1HE639PDTJKS7,"Puerto Vallarta Grill, El Paso, Texas",They serve the best seafood in the world.,food place,Singapore,"https://www.google.com/maps/place/Puerto+Vallarta+Grill/@31.7735265,-106.479572,17z/data=!3m1!4b1!4m5!3m4!1s0x86e759a8b17328bf:0xaf90573df904bf71!8m2!3d31.773481!4d-106.4773478",Yes_Label,food,Yes_Link,the link is correct,No_NegControl,Average_Quality,It is a good quality description.
A1JPCC3YC36VE7,"Puerto Vallarta Grill, El Paso, Texas",They serve the best seafood in the world.,food place,Singapore,"https://www.google.com/maps/place/Puerto+Vallarta+Grill/@31.7735265,-106.479572,17z/data=!3m1!4b1!4m5!3m4!1s0x86e759a8b17328bf:0xaf90573df904bf71!8m2!3d31.773481!4d-106.4773478",Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,"Great service, good food at a fair price."
A3J5K2E5RS1P2P,"Puerto Vallarta Grill, El Paso, Texas",They serve the best seafood in the world.,food place,Singapore,"https://www.google.com/maps/place/Puerto+Vallarta+Grill/@31.7735265,-106.479572,17z/data=!3m1!4b1!4m5!3m4!1s0x86e759a8b17328bf:0xaf90573df904bf71!8m2!3d31.773481!4d-106.4773478",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3EBE86WL0FNB9,"Puerto Vallarta Grill, El Paso, Texas",They serve the best seafood in the world.,food place,Singapore,"https://www.google.com/maps/place/Puerto+Vallarta+Grill/@31.7735265,-106.479572,17z/data=!3m1!4b1!4m5!3m4!1s0x86e759a8b17328bf:0xaf90573df904bf71!8m2!3d31.773481!4d-106.4773478",Yes_Label,food,Yes_Link,NA,No_NegControl,Average_Quality,NA
A26OG9W41G0W52,"The Jay Cafe, Texas, Texas",they keep the old-school American dinner tradition alive. the perfection that comes with every meal that you order is u nreal.,food place,China,"https://www.google.com/maps/dir/-0.7056502,37.2472152/the+jay+cafe+texas+36+needville+tx/@1.3242201,-114.6524938,3z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86410147b2e35c8f:0x52a90f8be2e4ec9d!2m2!1d-95.8003374!2d29.3660541",Yes_Label,food,Yes_Link,Answer above is YES,No_NegControl,Good_Quality,They keep the old-school American dinner tradition alive. The perfection that comes with every meal that you order is unreal.
A1V89SCDXE6XQC,"The Jay Cafe, Texas, Texas",they keep the old-school American dinner tradition alive. the perfection that comes with every meal that you order is u nreal.,food place,China,"https://www.google.com/maps/dir/-0.7056502,37.2472152/the+jay+cafe+texas+36+needville+tx/@1.3242201,-114.6524938,3z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86410147b2e35c8f:0x52a90f8be2e4ec9d!2m2!1d-95.8003374!2d29.3660541",Yes_Label,food,No_Link,"https://www.google.com/maps/place/The+Jay+Cafe/@29.366017,-95.800451,15z/data=!4m2!3m1!1s0x0:0x52a90f8be2e4ec9d?sa=X&ved=2ahUKEwiPodzh37rwAhVUCM0KHb4GAXsQ_BIwEnoECCAQBQ",No_NegControl,Average_Quality,Keeping the old-school American diner tradition alive! The perfection that comes with every meal is unreal!
A3J5K2E5RS1P2P,"The Jay Cafe, Texas, Texas",they keep the old-school American dinner tradition alive. the perfection that comes with every meal that you order is u nreal.,food place,China,"https://www.google.com/maps/dir/-0.7056502,37.2472152/the+jay+cafe+texas+36+needville+tx/@1.3242201,-114.6524938,3z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86410147b2e35c8f:0x52a90f8be2e4ec9d!2m2!1d-95.8003374!2d29.3660541",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"The Jay Cafe, Texas, Texas",they keep the old-school American dinner tradition alive. the perfection that comes with every meal that you order is u nreal.,food place,China,"https://www.google.com/maps/dir/-0.7056502,37.2472152/the+jay+cafe+texas+36+needville+tx/@1.3242201,-114.6524938,3z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86410147b2e35c8f:0x52a90f8be2e4ec9d!2m2!1d-95.8003374!2d29.3660541",Yes_Label,food,No_Link,"https://www.google.com/maps/dir/45.5546493,-94.1282653/the+jay+cafe+needville/@37.1101297,-104.3676103,5z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x86410147b2e35c8f:0x52a90f8be2e4ec9d!2m2!1d-95.8003374!2d29.3660541",No_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Le Bernardin, New York, Texas",It is a very lovely and subtle place to visit. Most people love to visit the place but it is not really known by people in other states.,food place,Russia,"https://www.google.com/maps/dir//tourist+restaurants+in+new+york/@40.7615168,-74.0519039,12z/data=!3m1!4b1!4m9!4m8!1m1!4e2!1m5!1m1!1s0x89c258f890972255:0x1dc6c517addd0556!2m2!1d-73.981864!2d40.761538",Yes_Label,food,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
